listing.garden;listing.suites;listing.bathtub;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.address.neighborhood;listing.totalAreas;listing.pricingInfo.rentalPrice;listing.hottub;listing.sportcourt;listing.soundproofing;listing.furnished;listing.unitsOnTheFloor;listing.unitFloor;listing.bedrooms;listing.address.zone;listing.parkingSpaces;listing.bathrooms;listing.tenniscourt;listing.pool;listing.partyhall;listing.guestpark;listing.barbgrill;listing.playground;listing.usableAreas;listing.backyard;listing.fireplace;listing.gym;listing.floors;imvl_type;listing.mountainview;listing.sauna;listing.imvl_month;listing.imvl_year;listing.imvl_season
False;1.0;False;478.0;689.0;Jardim Botânico;90.0;4.9;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;2;False;True;False;False;False;True;90.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;653.0;689.0;Gávea;140.0;6.5;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;2;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;184.0;689.0;Copacabana;88.0;4.1;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;88.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;348.0;689.0;Jardim Oceanico;160.0;8.3;False;False;False;False;0.0;0.0;3;Zona Sul;3.0;2;False;True;False;False;False;False;160.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;2.327;689.0;Recreio Dos Bandeirantes;87.0;3.024;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;2;False;True;False;False;True;True;87.0;False;False;True;3.0;apartamentos;False;True;5;2023;Outono
True;1.0;False;86.0;689.0;Campo Grande;110.0;1.0;False;True;False;False;0.0;2.0;3;Zona Oeste;1.0;3;False;False;True;False;True;False;110.0;False;False;False;1.0;apartamentos;False;False;4;2023;Outono
False;1.0;False;4.8;689.0;Flamengo;114.0;9.0;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;3;False;False;False;False;False;False;114.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;120.0;689.0;Jacarepaguá;86.0;4.0;False;False;False;True;0.0;0.0;3;Zona Oeste;1.0;3;False;True;True;False;True;True;86.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;142.0;689.0;Tijuca;110.0;3.32;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;1;False;False;False;False;False;False;110.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;0.0;689.0;Botafogo;96.0;5.5;False;False;False;True;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;96.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;700.0;689.0;Lagoa;190.0;13.0;False;False;False;False;4.0;7.0;3;Zona Sul;2.0;4;False;True;True;False;False;True;190.0;False;False;True;1.0;apartamentos;False;True;4;2023;Outono
True;1.0;False;514.0;689.0;Lagoa;130.0;5.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;4;False;False;True;False;False;True;130.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;550.0;689.0;Leblon;99.0;8.0;False;False;False;False;2.0;2.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;99.0;False;False;False;5.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;120.0;689.0;Tijuca;100.0;2.32;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;3;False;False;True;False;True;True;100.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;2.439;689.0;Recreio Dos Bandeirantes;124.0;3.807;False;True;False;False;0.0;0.0;3;Zona Oeste;2.0;2;False;True;False;False;True;True;124.0;False;False;True;3.0;apartamentos;False;True;5;2023;Outono
False;3.0;False;580.0;689.0;Leblon;115.0;12.0;False;False;False;True;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;115.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;277.0;689.0;Botafogo;74.0;3.95;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;74.0;False;False;False;6.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;301.0;689.0;Leblon;82.0;4.2;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;3;False;False;False;False;False;False;82.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;185.0;689.0;Tijuca;103.0;1.5;False;False;False;False;0.0;0.0;3;Zona Norte;2.0;2;False;False;True;False;True;False;103.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;1.077;689.0;Barra da Tijuca;200.0;6.9;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;2;False;False;True;False;True;True;200.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;1.02;689.0;Copacabana;220.0;15.0;False;False;False;True;0.0;5.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;220.0;False;False;False;1.0;apartamentos;False;False;2;2023;Verão
False;1.0;False;478.0;689.0;Jardim Botânico;90.0;4.9;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;2;False;True;False;False;False;True;90.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;625.0;689.0;Tijuca;255.0;5.35;False;False;False;False;0.0;4.0;3;Zona Norte;2.0;4;False;False;False;False;False;True;255.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;6.294;689.0;Copacabana;191.0;5.0;False;False;False;False;1.0;2.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;190.0;False;False;False;6.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;276.0;689.0;Copacabana;90.0;3.2;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;90.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;1.945;689.0;Leblon;272.0;23.0;False;False;False;False;0.0;0.0;3;Zona Sul;4.0;7;False;False;False;False;False;False;272.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;172.0;689.0;Andaraí;100.0;1.5;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;3;False;False;True;False;True;True;100.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;295.0;689.0;Recreio Dos Bandeirantes;180.0;5.3;False;False;False;True;0.0;0.0;3;Zona Oeste;3.0;4;False;False;False;False;False;True;180.0;False;False;False;3.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;442.0;689.0;Barra da Tijuca;145.0;7.27;False;True;False;False;0.0;0.0;3;Zona Oeste;0.0;2;False;True;True;False;True;True;145.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;2.0;False;3.5;689.0;Recreio Dos Bandeirantes;105.0;3.2;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;4;False;False;False;False;False;False;105.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;3.5;689.0;Recreio Dos Bandeirantes;105.0;3.2;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;4;False;False;False;False;False;False;105.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;586.0;689.0;Copacabana;150.0;8.0;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;500.0;689.0;Leblon;150.0;15.0;False;False;False;False;0.0;0.0;3;Zona Sul;3.0;1;False;False;True;False;False;True;150.0;False;False;False;1.0;apartamentos;False;False;4;2023;Outono
False;1.0;False;710.0;689.0;Leblon;140.0;10.0;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;495.0;689.0;Copacabana;170.0;4.5;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;170.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;241.0;689.0;Tijuca;118.0;2.6;False;False;False;False;0.0;7.0;3;Zona Norte;1.0;2;False;False;False;False;False;False;118.0;False;False;False;8.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;453.0;689.0;Flamengo;178.0;3.8;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;178.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;478.0;689.0;Jardim Botânico;90.0;4.9;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;2;False;True;False;False;False;True;90.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;397.0;689.0;Copacabana;140.0;4.0;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;478.0;689.0;Jardim Botânico;90.0;4.9;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;2;False;True;False;False;False;True;90.0;False;False;True;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;245.0;689.0;Copacabana;150.0;6.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;508.0;689.0;Ipanema;120.0;12.0;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;4;False;False;False;False;False;False;120.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;500.0;689.0;Cascadura;60.0;2.0;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;1;False;False;False;False;False;False;60.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;3.0;False;230.0;689.0;Barra da Tijuca;101.0;6.0;False;True;False;True;0.0;0.0;3;Zona Oeste;2.0;3;False;True;False;False;True;False;101.0;True;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;330.0;689.0;Laranjeiras;150.0;4.0;False;False;False;False;2.0;5.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;150.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;505.0;689.0;Copacabana;250.0;5.0;False;False;False;False;0.0;7.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;250.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
True;1.0;False;510.0;689.0;Barra da Tijuca;140.0;4.9;False;True;False;False;0.0;0.0;3;Zona Oeste;2.0;3;False;True;False;False;True;True;140.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;308.0;689.0;Anil;154.0;3.895;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;2;False;False;False;False;False;False;154.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;503.0;689.0;Copacabana;182.0;9.7;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;4;False;False;False;False;False;False;182.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;263.0;689.0;Copacabana;87.0;3.0;False;False;False;False;0.0;2.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;87.0;False;False;False;12.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;225.0;689.0;Ipanema;57.0;4.0;False;False;False;True;0.0;0.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;57.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;397.0;689.0;Copacabana;140.0;4.0;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;2;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;147.0;689.0;Humaitá;72.0;3.5;False;False;False;True;0.0;0.0;3;Zona Sul;0.0;1;False;False;False;False;True;False;72.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;0.0;689.0;Rocha;74.0;1.1;False;False;False;False;0.0;5.0;3;Zona Norte;0.0;2;False;False;False;False;False;False;74.0;False;False;False;0.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;205.0;689.0;Tijuca;102.0;2.83;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;2;False;False;False;False;False;False;102.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;1.0;689.0;Barra da Tijuca;130.0;13.0;False;True;False;False;0.0;0.0;3;Zona Oeste;2.0;2;False;True;False;False;False;True;130.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;2.0;False;134.0;689.0;Taquara;95.0;4.8;False;True;False;True;0.0;0.0;3;Zona Oeste;1.0;2;False;True;True;False;False;True;95.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;500.0;689.0;Humaitá;110.0;6.0;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;2;False;True;True;False;False;True;110.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;120.0;689.0;Tijuca;108.0;1.8;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;3;False;False;False;False;False;False;108.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;2.04;689.0;Leblon;148.0;16.0;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;148.0;False;False;False;1.0;apartamentos;False;False;4;2023;Outono
False;1.0;False;300.0;689.0;Copacabana;150.0;4.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;584.0;689.0;Leblon;130.0;8.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;130.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;165.0;689.0;Santa Teresa;143.0;1.2;False;False;False;False;0.0;1.0;3;Zona Central;1.0;2;False;False;False;False;False;False;143.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;589.0;689.0;Barra da Tijuca;156.0;10.0;False;True;False;True;0.0;0.0;3;Zona Oeste;2.0;1;False;True;True;False;True;True;156.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;480.0;689.0;Barra da Tijuca;128.0;6.8;False;False;False;False;0.0;7.0;3;Zona Oeste;2.0;3;False;False;False;False;False;False;128.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;344.0;689.0;Tijuca;135.0;3.8;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;2;False;False;False;False;False;False;135.0;False;False;False;1.0;apartamentos;False;False;4;2023;Outono
False;1.0;False;584.0;689.0;Leblon;130.0;8.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;130.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;100.0;689.0;Vila Isabel;150.0;3.35;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;2;False;False;False;False;False;False;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;242.0;689.0;Tijuca;118.0;2.6;False;False;False;False;0.0;7.0;3;Zona Norte;1.0;1;False;False;False;False;False;False;118.0;False;False;False;10.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;584.0;689.0;Leblon;130.0;8.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;130.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;277.0;689.0;Botafogo;74.0;3.95;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;74.0;False;False;False;6.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;589.0;689.0;Barra da Tijuca;156.0;10.0;False;True;False;False;0.0;0.0;3;Zona Oeste;2.0;3;False;True;False;False;True;False;156.0;False;False;False;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;206.0;689.0;Copacabana;86.0;4.7;False;True;False;True;0.0;0.0;3;Zona Sul;1.0;2;False;True;True;False;True;False;86.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;9.0;689.0;Barra da Tijuca;170.0;10.6;False;False;False;False;4.0;0.0;3;Zona Oeste;2.0;2;False;True;True;False;False;False;170.0;False;False;True;10.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;411.0;689.0;Copacabana;150.0;4.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;184.0;689.0;Penha;237.0;2.1;False;False;False;True;0.0;0.0;3;Zona Norte;0.0;2;False;False;False;False;False;False;237.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;242.0;689.0;Freguesia- Jacarepaguá;85.0;4.6;False;True;False;True;0.0;1.0;3;Zona Oeste;0.0;2;False;True;True;False;True;True;85.0;False;False;True;0.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;298.0;689.0;Copacabana;86.0;6.0;False;False;False;True;2.0;0.0;3;Zona Sul;0.0;3;False;False;False;False;False;False;86.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;583.0;689.0;Botafogo;108.0;6.5;False;False;False;False;0.0;0.0;3;Zona Sul;2.0;3;False;False;False;False;False;False;108.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;230.0;689.0;Tijuca;120.0;3.5;False;False;False;False;0.0;4.0;3;Zona Norte;2.0;3;False;False;False;False;False;False;120.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;0.0;689.0;Botafogo;102.0;4.8;False;True;False;True;0.0;3.0;3;Zona Sul;0.0;2;False;False;False;False;True;False;102.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;1.0;689.0;Catete;50.0;2.5;False;False;False;False;0.0;0.0;3;Zona Sul;0.0;1;False;True;False;False;False;False;50.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;680.0;689.0;Barra da Tijuca;140.0;6.8;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;3;False;False;False;False;False;False;140.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;669.0;689.0;Gávea;138.0;6.0;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;True;False;False;True;138.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;542.0;689.0;Flamengo;140.0;7.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;True;True;False;False;True;140.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;1.0;False;699.0;689.0;Leblon;100.0;14.376;False;False;False;True;0.0;0.0;3;Zona Sul;3.0;3;False;False;False;False;False;False;100.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;33.0;689.0;Rio Comprido;101.0;1.496;False;False;False;True;0.0;0.0;3;Zona Central;1.0;3;False;False;False;False;False;False;101.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;1.956;689.0;Tijuca;120.0;2.3;False;False;False;False;0.0;1.0;3;Zona Norte;0.0;2;False;False;False;False;False;False;120.0;False;False;False;2.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;321.0;689.0;Copacabana;120.0;4.6;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;120.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;3.0;False;2.95;689.0;Recreio Dos Bandeirantes;180.0;5.3;False;False;False;False;0.0;0.0;3;Zona Oeste;4.0;5;False;False;False;False;False;False;180.0;False;False;False;3.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;621.0;689.0;Ipanema;130.0;6.8;False;False;False;False;0.0;3.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;130.0;True;False;False;7.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;518.0;689.0;Copacabana;152.0;5.0;False;False;False;False;0.0;6.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;152.0;False;False;False;4.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;300.0;689.0;Copacabana;150.0;4.5;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;150.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;0.0;False;122.0;689.0;Tijuca;91.0;2.0;False;False;False;True;0.0;2.0;3;Zona Norte;0.0;2;False;False;True;False;False;False;91.0;False;False;False;6.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;271.0;689.0;Tijuca;156.0;3.4;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;3;False;False;True;False;False;False;156.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;1.0;False;417.0;689.0;Copacabana;148.0;6.6;False;False;False;False;0.0;0.0;3;Zona Sul;1.0;2;False;False;False;False;False;False;148.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
False;2.0;False;700.0;689.0;Leblon;127.0;10.5;False;False;False;False;0.0;5.0;3;Zona Sul;1.0;3;False;False;False;False;False;False;127.0;False;False;False;1.0;apartamentos;False;False;4;2023;Outono
False;1.0;False;209.0;689.0;Jacarepaguá;99.0;3.7;False;True;False;False;0.0;0.0;3;Zona Oeste;2.0;3;False;True;True;False;False;True;99.0;False;False;True;1.0;apartamentos;False;True;5;2023;Outono
False;0.0;False;0.0;689.0;Santo Cristo;170.0;3.5;False;False;False;False;0.0;2.0;3;Zona Central;0.0;1;False;False;False;False;False;False;170.0;False;False;False;1.0;apartamentos;False;False;5;2023;Outono
